224000.00,400000.00
225000.00,400000.00
223000.00,415000.00
225000.00,393000.00
225000.00,393000.00
222000.00,394000.00
220000.00,413000.00
223000.00,411000.00
227000.00,394000.00
225000.00,393000.00
226000.00,393000.00
222000.00,397000.00
221000.00,416000.00
227000.00,394000.00
223000.00,403000.00
224000.00,397000.00
227000.00,394000.00
224000.00,400000.00
221000.00,411000.00
220000.00,406000.00
222000.00,404000.00
224000.00,415000.00
221000.00,409000.00
222000.00,414000.00
225000.00,414000.00
221000.00,415000.00
225000.00,394000.00
224000.00,396000.00
227000.00,393000.00
224000.00,403000.00
222000.00,405000.00
224000.00,415000.00
226000.00,394000.00
226000.00,393000.00
224000.00,415000.00
221000.00,394000.00
226000.00,392000.00
226000.00,416000.00
227000.00,402000.00
225000.00,411000.00
225000.00,406000.00
225000.00,415000.00
221000.00,404000.00
225000.00,395000.00
224000.00,392000.00
225000.00,405000.00
227000.00,404000.00
223000.00,416000.00
225000.00,399000.00
224000.00,407000.00
225000.00,408000.00
226000.00,411000.00
221000.00,393000.00
226000.00,397000.00
225000.00,414000.00
226000.00,415000.00
224000.00,403000.00
225000.00,405000.00
224000.00,394000.00
227000.00,397000.00
225000.00,409000.00
221000.00,402000.00
225000.00,396000.00
221000.00,401000.00
227000.00,394000.00
226000.00,396000.00
224000.00,406000.00
227000.00,394000.00
222000.00,415000.00
227000.00,392000.00
223000.00,415000.00
223000.00,401000.00
225000.00,408000.00
226000.00,409000.00
224000.00,393000.00
227000.00,408000.00
226000.00,407000.00
224000.00,415000.00
225000.00,412000.00
224000.00,394000.00
222000.00,412000.00
221000.00,394000.00
222000.00,412000.00
223000.00,394000.00
222000.00,399000.00
223000.00,415000.00
226000.00,395000.00
229000.00,394000.00
222000.00,411000.00
228000.00,408000.00
227000.00,410000.00
228000.00,399000.00
226000.00,406000.00
226000.00,392000.00
224000.00,415000.00
227000.00,412000.00
222000.00,401000.00
225000.00,402000.00
226000.00,405000.00
222000.00,395000.00
227000.00,411000.00
225000.00,414000.00
227000.00,414000.00
226000.00,397000.00
228000.00,414000.00
227000.00,404000.00
227000.00,413000.00
223000.00,398000.00
227000.00,401000.00
222000.00,401000.00
224000.00,408000.00
227000.00,398000.00
223000.00,406000.00
222000.00,393000.00
225000.00,392000.00
224000.00,402000.00
228000.00,412000.00
225000.00,392000.00
227000.00,402000.00
220000.00,403000.00
222000.00,403000.00
221000.00,392000.00
225000.00,394000.00
225000.00,414000.00
224000.00,393000.00
225000.00,401000.00
225000.00,415000.00
226000.00,414000.00
226000.00,407000.00
222000.00,392000.00
222000.00,393000.00
224000.00,401000.00
227000.00,393000.00
223000.00,413000.00
221000.00,392000.00
228000.00,411000.00
222000.00,391000.00
226000.00,413000.00
227000.00,401000.00
223000.00,391000.00
224000.00,392000.00
226000.00,414000.00
227000.00,414000.00
224000.00,411000.00
221000.00,402000.00
223000.00,394000.00
226000.00,397000.00
228000.00,413000.00
227000.00,410000.00
226000.00,409000.00
223000.00,408000.00
226000.00,414000.00
227000.00,414000.00
228000.00,399000.00
223000.00,409000.00
222000.00,395000.00
222000.00,412000.00
228000.00,413000.00
223000.00,415000.00
227000.00,406000.00
225000.00,412000.00
227000.00,398000.00
227000.00,392000.00
223000.00,402000.00
226000.00,413000.00
227000.00,413000.00
226000.00,393000.00
224000.00,414000.00
223000.00,399000.00
224000.00,407000.00
223000.00,400000.00
223000.00,411000.00
223000.00,409000.00
224000.00,411000.00
222000.00,409000.00
227000.00,392000.00
223000.00,413000.00
227000.00,399000.00
226000.00,393000.00
226000.00,414000.00
229000.00,392000.00
223000.00,391000.00
223000.00,409000.00
227000.00,411000.00
226000.00,414000.00
227000.00,405000.00
227000.00,395000.00
228000.00,408000.00
227000.00,413000.00
225000.00,392000.00
224000.00,401000.00
226000.00,392000.00
222000.00,413000.00
225000.00,391000.00
222000.00,408000.00
225000.00,414000.00
223000.00,413000.00
227000.00,393000.00
227000.00,402000.00
228000.00,405000.00
228000.00,407000.00
226000.00,409000.00
223000.00,412000.00
223000.00,401000.00
223000.00,395000.00
227000.00,405000.00
225000.00,404000.00
229000.00,391000.00
223000.00,398000.00
225000.00,399000.00
227000.00,413000.00
226000.00,410000.00
226000.00,403000.00
223000.00,400000.00
227000.00,404000.00
224000.00,405000.00
223000.00,411000.00
229000.00,408000.00
228000.00,411000.00
227000.00,410000.00
225000.00,402000.00
225000.00,399000.00
228000.00,391000.00
228000.00,412000.00
226000.00,392000.00
225000.00,406000.00
223000.00,404000.00
228000.00,393000.00
228000.00,408000.00
228000.00,411000.00
229000.00,394000.00
229000.00,409000.00
228000.00,410000.00
224000.00,402000.00
225000.00,391000.00
225000.00,392000.00
229000.00,408000.00
224000.00,403000.00
229000.00,400000.00
228000.00,402000.00
229000.00,392000.00
227000.00,409000.00
225000.00,412000.00
230000.00,392000.00
227000.00,409000.00
229000.00,393000.00
224000.00,399000.00
226000.00,397000.00
226000.00,412000.00
226000.00,413000.00
228000.00,408000.00
229000.00,403000.00
226000.00,391000.00
229000.00,392000.00
229000.00,413000.00
227000.00,395000.00
226000.00,392000.00
229000.00,414000.00
229000.00,395000.00
226000.00,413000.00
229000.00,407000.00
228000.00,410000.00
228000.00,391000.00
226000.00,402000.00
224000.00,408000.00
226000.00,401000.00
230000.00,401000.00
231000.00,390000.00
229000.00,391000.00
227000.00,392000.00
226000.00,392000.00
226000.00,415000.00
230000.00,391000.00
230000.00,414000.00
226000.00,412000.00
225000.00,395000.00
230000.00,396000.00
229000.00,406000.00
226000.00,403000.00
229000.00,412000.00
231000.00,393000.00
225000.00,413000.00
229000.00,406000.00
229000.00,411000.00
225000.00,402000.00
232000.00,413000.00
228000.00,391000.00
226000.00,410000.00
231000.00,410000.00
231000.00,391000.00
229000.00,390000.00
227000.00,399000.00
227000.00,410000.00
232000.00,412000.00
232000.00,398000.00
230000.00,413000.00
226000.00,404000.00
228000.00,409000.00
231000.00,402000.00
229000.00,411000.00
226000.00,412000.00
232000.00,406000.00
232000.00,390000.00
228000.00,413000.00
232000.00,399000.00
228000.00,403000.00
229000.00,413000.00
232000.00,395000.00
231000.00,394000.00
228000.00,402000.00
232000.00,397000.00
229000.00,408000.00
233000.00,391000.00
229000.00,396000.00
232000.00,406000.00
227000.00,394000.00
232000.00,405000.00
232000.00,412000.00
230000.00,413000.00
229000.00,407000.00
232000.00,391000.00
233000.00,409000.00
231000.00,414000.00
229000.00,406000.00
228000.00,411000.00
232000.00,403000.00
229000.00,405000.00
232000.00,395000.00
229000.00,391000.00
231000.00,408000.00
233000.00,392000.00
227000.00,404000.00
234000.00,390000.00
229000.00,402000.00
235000.00,410000.00
232000.00,411000.00
234000.00,412000.00
229000.00,399000.00
231000.00,398000.00
232000.00,395000.00
232000.00,391000.00
233000.00,402000.00
232000.00,402000.00
231000.00,411000.00
231000.00,394000.00
233000.00,396000.00
228000.00,391000.00
229000.00,408000.00
230000.00,400000.00
233000.00,391000.00
231000.00,394000.00
230000.00,412000.00
233000.00,391000.00
234000.00,403000.00
234000.00,391000.00
234000.00,400000.00
231000.00,408000.00
232000.00,397000.00
229000.00,399000.00
234000.00,391000.00
235000.00,392000.00
234000.00,390000.00
234000.00,397000.00
229000.00,413000.00
229000.00,406000.00
232000.00,404000.00
229000.00,408000.00
231000.00,391000.00
230000.00,412000.00
230000.00,410000.00
234000.00,391000.00
232000.00,405000.00
234000.00,399000.00
230000.00,412000.00
230000.00,402000.00
235000.00,404000.00
229000.00,403000.00
236000.00,409000.00
234000.00,414000.00
233000.00,405000.00
232000.00,407000.00
230000.00,405000.00
233000.00,390000.00
230000.00,396000.00
233000.00,400000.00
236000.00,412000.00
231000.00,396000.00
231000.00,392000.00
233000.00,401000.00
232000.00,407000.00
232000.00,412000.00
231000.00,407000.00
236000.00,400000.00
231000.00,411000.00
232000.00,406000.00
236000.00,405000.00
234000.00,399000.00
233000.00,411000.00
235000.00,411000.00
234000.00,411000.00
233000.00,393000.00
232000.00,392000.00
232000.00,401000.00
232000.00,405000.00
232000.00,400000.00
236000.00,404000.00
231000.00,398000.00
237000.00,411000.00
233000.00,411000.00
236000.00,413000.00
236000.00,413000.00
234000.00,390000.00
231000.00,390000.00
236000.00,415000.00
232000.00,406000.00
232000.00,392000.00
235000.00,411000.00
232000.00,395000.00
235000.00,392000.00
237000.00,406000.00
236000.00,408000.00
237000.00,409000.00
237000.00,413000.00
232000.00,398000.00
238000.00,389000.00
236000.00,411000.00
237000.00,399000.00
236000.00,411000.00
237000.00,414000.00
236000.00,412000.00
237000.00,412000.00
236000.00,403000.00
236000.00,412000.00
239000.00,409000.00
237000.00,412000.00
233000.00,405000.00
238000.00,393000.00
234000.00,399000.00
237000.00,413000.00
238000.00,413000.00
234000.00,390000.00
234000.00,392000.00
236000.00,406000.00
234000.00,402000.00
233000.00,393000.00
235000.00,412000.00
233000.00,391000.00
234000.00,405000.00
234000.00,413000.00
237000.00,401000.00
234000.00,413000.00
238000.00,393000.00
233000.00,410000.00
238000.00,400000.00
236000.00,411000.00
236000.00,394000.00
239000.00,401000.00
236000.00,400000.00
234000.00,390000.00
235000.00,391000.00
237000.00,410000.00
233000.00,413000.00
239000.00,395000.00
238000.00,389000.00
238000.00,405000.00
238000.00,411000.00
238000.00,393000.00
236000.00,389000.00
240000.00,410000.00
240000.00,403000.00
241000.00,396000.00
239000.00,403000.00
241000.00,403000.00
236000.00,408000.00
242000.00,393000.00
239000.00,390000.00
237000.00,391000.00
243000.00,413000.00
241000.00,392000.00
243000.00,408000.00
238000.00,412000.00
237000.00,398000.00
242000.00,413000.00
241000.00,407000.00
239000.00,408000.00
242000.00,413000.00
239000.00,403000.00
240000.00,391000.00
240000.00,399000.00
243000.00,397000.00
241000.00,408000.00
243000.00,412000.00
244000.00,406000.00
239000.00,391000.00
240000.00,401000.00
241000.00,398000.00
245000.00,414000.00
245000.00,401000.00
243000.00,413000.00
245000.00,412000.00
242000.00,403000.00
243000.00,390000.00
241000.00,405000.00
242000.00,388000.00
244000.00,405000.00
242000.00,402000.00
244000.00,409000.00
265000.00,412000.00
280000.00,415000.00
270000.00,407000.00
258000.00,417000.00
260000.00,387000.00
262000.00,397000.00
256000.00,388000.00
260000.00,417000.00
261000.00,416000.00
258000.00,388000.00
263000.00,397000.00
263000.00,391000.00
256000.00,403000.00
257000.00,388000.00
263000.00,385000.00
262000.00,419000.00
265000.00,395000.00
259000.00,383000.00
266000.00,393000.00
265000.00,410000.00
259000.00,384000.00
263000.00,389000.00
266000.00,383000.00
265000.00,414000.00
261000.00,397000.00
265000.00,383000.00
261000.00,390000.00
261000.00,386000.00
263000.00,416000.00
266000.00,386000.00
261000.00,412000.00
263000.00,404000.00
269000.00,383000.00
264000.00,414000.00
263000.00,413000.00
263000.00,418000.00
263000.00,417000.00
267000.00,385000.00
270000.00,415000.00
269000.00,393000.00
273000.00,394000.00
263000.00,414000.00
272000.00,395000.00
264000.00,407000.00
264000.00,388000.00
265000.00,415000.00
272000.00,382000.00
266000.00,393000.00
272000.00,395000.00
266000.00,417000.00
271000.00,419000.00
272000.00,418000.00
273000.00,400000.00
267000.00,417000.00
267000.00,419000.00
274000.00,399000.00
272000.00,384000.00
273000.00,386000.00
275000.00,407000.00
271000.00,413000.00
272000.00,385000.00
276000.00,383000.00
270000.00,387000.00
274000.00,418000.00
275000.00,382000.00
271000.00,418000.00
275000.00,415000.00
278000.00,384000.00
281000.00,384000.00
272000.00,415000.00
277000.00,384000.00
273000.00,413000.00
276000.00,400000.00
277000.00,384000.00
275000.00,386000.00
281000.00,415000.00
279000.00,401000.00
274000.00,418000.00
279000.00,392000.00
277000.00,416000.00
279000.00,402000.00
277000.00,418000.00
283000.00,394000.00
279000.00,399000.00
280000.00,394000.00
281000.00,415000.00
282000.00,394000.00
284000.00,400000.00
280000.00,413000.00
282000.00,409000.00
280000.00,388000.00
285000.00,407000.00
282000.00,399000.00
286000.00,398000.00
287000.00,410000.00
282000.00,406000.00
279000.00,403000.00
283000.00,403000.00
286000.00,391000.00
286000.00,383000.00
287000.00,388000.00
289000.00,384000.00
286000.00,408000.00
289000.00,384000.00
287000.00,398000.00
290000.00,389000.00
291000.00,389000.00
282000.00,391000.00
284000.00,418000.00
285000.00,419000.00
286000.00,385000.00
290000.00,394000.00
283000.00,406000.00
287000.00,411000.00
287000.00,402000.00
288000.00,418000.00
293000.00,385000.00
287000.00,387000.00
287000.00,382000.00
287000.00,413000.00
291000.00,419000.00
287000.00,398000.00
289000.00,399000.00
290000.00,405000.00
288000.00,417000.00
295000.00,396000.00
295000.00,412000.00
295000.00,418000.00
296000.00,402000.00
295000.00,383000.00
297000.00,402000.00
291000.00,418000.00
296000.00,390000.00
296000.00,388000.00
301000.00,408000.00
303000.00,408000.00
295000.00,401000.00
299000.00,388000.00
297000.00,419000.00
301000.00,392000.00
305000.00,417000.00
299000.00,411000.00
305000.00,398000.00
310000.00,416000.00
319000.00,423000.00
351000.00,392000.00
377000.00,404000.00
395000.00,416000.00
399000.00,413000.00
408000.00,417000.00
409000.00,388000.00
423000.00,414000.00
428000.00,418000.00
424000.00,406000.00
436000.00,381000.00
437000.00,381000.00
441000.00,419000.00
440000.00,382000.00
451000.00,396000.00
443000.00,412000.00
461000.00,422000.00
466000.00,425000.00
474000.00,416000.00
464000.00,380000.00
468000.00,384000.00
465000.00,418000.00
471000.00,383000.00
472000.00,381000.00
467000.00,416000.00
468000.00,420000.00
476000.00,410000.00
471000.00,421000.00
480000.00,397000.00
475000.00,396000.00
474000.00,416000.00
482000.00,420000.00
483000.00,390000.00
476000.00,422000.00
485000.00,397000.00
480000.00,397000.00
484000.00,385000.00
488000.00,380000.00
485000.00,421000.00
481000.00,414000.00
492000.00,416000.00
488000.00,399000.00
492000.00,412000.00
493000.00,395000.00
496000.00,392000.00
495000.00,417000.00
489000.00,395000.00
491000.00,388000.00
492000.00,384000.00
492000.00,399000.00
497000.00,419000.00
493000.00,420000.00
492000.00,418000.00
501000.00,401000.00
494000.00,419000.00
495000.00,421000.00
504000.00,391000.00
498000.00,385000.00
499000.00,402000.00
505000.00,386000.00
505000.00,386000.00
505000.00,418000.00
506000.00,413000.00
504000.00,413000.00
500000.00,410000.00
505000.00,385000.00
502000.00,421000.00
503000.00,417000.00
502000.00,423000.00
506000.00,406000.00
507000.00,383000.00
503000.00,409000.00
507000.00,385000.00
509000.00,403000.00
506000.00,407000.00
505000.00,422000.00
507000.00,422000.00
513000.00,399000.00
506000.00,408000.00
508000.00,420000.00
511000.00,423000.00
509000.00,423000.00
510000.00,410000.00
515000.00,385000.00
514000.00,386000.00
517000.00,384000.00
507000.00,418000.00
517000.00,386000.00
513000.00,407000.00
518000.00,389000.00
515000.00,419000.00
515000.00,412000.00
511000.00,422000.00
513000.00,420000.00
520000.00,386000.00
519000.00,396000.00
520000.00,393000.00
517000.00,407000.00
521000.00,385000.00
521000.00,412000.00
516000.00,390000.00
515000.00,410000.00
522000.00,387000.00
516000.00,417000.00
522000.00,394000.00
514000.00,407000.00
518000.00,400000.00
522000.00,387000.00
518000.00,406000.00
523000.00,386000.00
524000.00,384000.00
522000.00,388000.00
517000.00,422000.00
523000.00,389000.00
522000.00,386000.00
522000.00,400000.00
519000.00,404000.00
520000.00,412000.00
518000.00,415000.00
517000.00,422000.00
522000.00,421000.00
519000.00,419000.00
518000.00,400000.00
520000.00,419000.00
522000.00,403000.00
525000.00,388000.00
522000.00,405000.00
525000.00,393000.00
527000.00,386000.00
528000.00,394000.00
527000.00,404000.00
526000.00,389000.00
524000.00,406000.00
527000.00,388000.00
523000.00,422000.00
526000.00,389000.00
520000.00,422000.00
522000.00,421000.00
521000.00,415000.00
528000.00,393000.00
523000.00,388000.00
527000.00,394000.00
529000.00,400000.00
527000.00,395000.00
528000.00,386000.00
527000.00,409000.00
521000.00,416000.00
528000.00,399000.00
521000.00,424000.00
525000.00,409000.00
527000.00,419000.00
526000.00,386000.00
525000.00,413000.00
528000.00,386000.00
523000.00,424000.00
521000.00,418000.00
526000.00,386000.00
526000.00,412000.00
530000.00,386000.00
522000.00,401000.00
529000.00,393000.00
529000.00,421000.00
528000.00,393000.00
526000.00,423000.00
525000.00,415000.00
530000.00,409000.00
530000.00,395000.00
527000.00,391000.00
530000.00,415000.00
530000.00,423000.00
523000.00,419000.00
528000.00,392000.00
528000.00,416000.00
526000.00,387000.00
529000.00,408000.00
523000.00,412000.00
527000.00,408000.00
522000.00,405000.00
523000.00,419000.00
523000.00,422000.00
530000.00,403000.00
523000.00,398000.00
531000.00,387000.00
531000.00,413000.00
533000.00,410000.00
531000.00,392000.00
523000.00,417000.00
530000.00,390000.00
525000.00,420000.00
529000.00,410000.00
530000.00,410000.00
525000.00,397000.00
524000.00,415000.00
525000.00,423000.00
535000.00,386000.00
534000.00,400000.00
535000.00,417000.00
535000.00,424000.00
544000.00,403000.00
529000.00,405000.00
534000.00,402000.00
529000.00,413000.00
527000.00,423000.00
534000.00,401000.00
529000.00,398000.00
534000.00,424000.00
530000.00,397000.00
529000.00,422000.00
535000.00,406000.00
528000.00,401000.00
529000.00,417000.00
535000.00,418000.00
537000.00,423000.00
533000.00,424000.00
535000.00,421000.00
528000.00,395000.00
536000.00,392000.00
535000.00,388000.00
532000.00,422000.00
529000.00,398000.00
529000.00,423000.00
532000.00,417000.00
532000.00,386000.00
530000.00,416000.00
530000.00,424000.00
530000.00,410000.00
529000.00,420000.00
533000.00,386000.00
532000.00,386000.00
528000.00,416000.00
530000.00,392000.00
536000.00,412000.00
529000.00,423000.00
529000.00,415000.00
535000.00,398000.00
535000.00,403000.00
536000.00,408000.00
530000.00,419000.00
538000.00,390000.00
533000.00,422000.00
535000.00,402000.00
535000.00,385000.00
530000.00,416000.00
531000.00,423000.00
537000.00,404000.00
535000.00,418000.00
530000.00,387000.00
537000.00,387000.00
529000.00,422000.00
530000.00,397000.00
532000.00,421000.00
532000.00,401000.00
530000.00,407000.00
531000.00,415000.00
530000.00,423000.00
534000.00,423000.00
533000.00,387000.00
536000.00,393000.00
537000.00,386000.00
528000.00,416000.00
532000.00,407000.00
528000.00,409000.00
531000.00,392000.00
530000.00,404000.00
529000.00,410000.00
532000.00,423000.00
531000.00,417000.00
536000.00,400000.00
535000.00,397000.00
530000.00,392000.00
534000.00,402000.00
530000.00,418000.00
530000.00,421000.00
535000.00,415000.00
537000.00,386000.00
538000.00,391000.00
529000.00,421000.00
533000.00,410000.00
533000.00,387000.00
530000.00,423000.00
533000.00,391000.00
530000.00,422000.00
537000.00,412000.00
536000.00,398000.00
531000.00,402000.00
533000.00,422000.00
536000.00,384000.00
538000.00,395000.00
538000.00,386000.00
532000.00,392000.00
532000.00,418000.00
535000.00,387000.00
538000.00,388000.00
530000.00,406000.00
531000.00,392000.00
537000.00,386000.00
530000.00,394000.00
535000.00,420000.00
531000.00,422000.00
537000.00,394000.00
535000.00,422000.00
532000.00,422000.00
536000.00,402000.00
534000.00,421000.00
531000.00,421000.00
532000.00,423000.00
531000.00,395000.00
535000.00,416000.00
536000.00,424000.00
531000.00,422000.00
532000.00,422000.00
535000.00,424000.00
534000.00,387000.00
529000.00,422000.00
537000.00,386000.00
536000.00,389000.00
531000.00,415000.00
529000.00,421000.00
529000.00,419000.00
533000.00,388000.00
536000.00,420000.00
534000.00,395000.00
537000.00,421000.00
529000.00,412000.00
535000.00,398000.00
537000.00,389000.00
533000.00,423000.00
529000.00,412000.00
536000.00,391000.00
536000.00,386000.00
531000.00,387000.00
535000.00,386000.00
530000.00,404000.00
529000.00,420000.00
534000.00,417000.00
536000.00,399000.00
538000.00,390000.00
534000.00,385000.00
539000.00,389000.00
534000.00,388000.00
529000.00,405000.00
537000.00,397000.00
537000.00,403000.00
530000.00,417000.00
530000.00,418000.00
532000.00,422000.00
533000.00,386000.00
536000.00,392000.00
535000.00,398000.00
536000.00,394000.00
532000.00,387000.00
532000.00,393000.00
536000.00,421000.00
538000.00,394000.00
533000.00,416000.00
537000.00,386000.00
539000.00,389000.00
